id1,id2,sim,text1,text2
959289,1374854,0.40522042,"Possu mul pualen sinkkuus#1 lupas,",ämmä minul kaku leipos
120704,120773,0.6024145,"Minä oravan kokolle,","Hän#3 ""kost'jumalan"" kokolle,"
556422,1287764,0.1519109,"Nuku pois nurmenkukka,","Ihanaisen imetti,"
593401,1125180,0.34925035,Vaivaset mulle kutoksen annot.,"Koivun lehen korkuukkaisen,"
822468,663085,0.2267787,"lehto mullen saovat anto,","5 Aita kaatui kahden puol⌈e⌉n,"
1318864,992429,0.16666667,"kettu kehräis keikutteli,",Ajan ahneen kittaa!
1119008,1288006,0.95860255,"Väsy, väsy, väistäräkki,","Väsy, väsy, västäräkki!"
1299203,982868,0.06855911,"väsy, väsy, västäräkki,",Venäläinen verikoira
1348302,1287887,0.9999999,"Väsy, väsy västäräkki,","väsy, väsy, västäräkki!"
1087809,497014,1.0000001,"Nuku, nuku, nurmi-lintu,","Nuku nuku, nurmilintu!"
1288183,299930,0.69631064,Haavan oksat hallittuut,Haavan oksalle hakasi!
476626,489403,0.60869557,"Ko miun emmoin eläis,",Ennen ois miun emoni
1374886,662053,0.8219531,Koira mullen oravan haukku.,"Koira minul oravan haukkus,"
960025,1298636,0.637022,"Yli meren männäksein,",Minä lensin yli meren
993180,592802,0.40032035,"Päisteret tulelle sytyit,","10 Lepistö mulle sauvan anto,"
179753,476634,0.5420822,"La mie laulella alotan,","Musta lehmä lattialla,"
98437,160274,0.23388214,"Još otan kukulta kulkun,","Kun ei muut lihavat laula,"
160307,1366731,0.07427814,"Väy, väsy, västäräkki,","Jošta šoalis šoatasikki,#16"
592744,1046540,0.09863939,"Väsy, väsy västäräkki.","Läkin koirat haukkumahan,"
633755,733129,0.3105295,"Ota#5 noista jompikumpi,",nuorukaista nuttuisissa?
1319007,617584,0.2572479,pääst kuin päivän-kakkarasta.,"20 lapsesta syyttömästä,"
1090055,1124343,0.42163706,"Joilla lensin merien taakse,","Seppä mulle viikatteen takoi,"
1299251,1059565,0.6672461,"Tahto tappaa ittenikin,",tahtoi tappaa minutkin.
1124756,959468,0.51168174,Oinakse vettä veteli,"Pienen virsiä veteli,"
481324,1058661,0.6982972,"Minä kalat riihimiehelle,","Mie kalat riihipapille,"
1124980,1089297,0.63757664,Minä possun kyljen koiran suuhun;,"Minä kylkiluun koiralle,"
662906,1288136,0.07352146,"väsy, väsy, västäräkki,",15 Tie minut talohon vei.
1124735,1119046,0.52678657,"Kalliolle kartanosi,","Lehet kellan karvalliset,"
593748,661855,0.61584026,"Minä leiväŋ_kalamiehille,","Tie vei miun kalamiehill',"
982823,1348327,0.86518097,"Hangille havumajasi,","Hangelle havumajases',"
15825,1046555,0.067115605,"Väsy, väsy västäräkki!",Suvukseni miestä suurta.
789155,500882,0.23112512,"Levitköhön Lemmon leuka,",Peukalon mahuttavaan.
662039,982738,0.0717496,"Väsy, väsy västäräkki.",Tie minun kylään vei.
1124435,1059149,0.72739285,"minä kalat jyvä miehelle,",20 Minä kakun kalamiehelle;
731171,556354,0.5112077,"Pimiöissä pirttilöissä,","85 ""Peästä päivissä pahoissa,"
1089517,1125091,0.8740283,5 Aita koatu kahen puolen;,5 Aita kaatuu kahre(n) puolen;
822146,1124323,0.9238695,"Talontyttäret taputtamassa,",Tyttäret#1 taputtamassa:
662827,928261,0.5717934,"Minä kaakun kalamiehelle,","Minä leivän kalastajalle,"
1108468,1058749,0.7756717,"Mettä mulle sauvan lainas,","Mettä mulle sauvan antoo,"
330028,139653,0.5184759,45 Kamaloipi kaikki kansa.,"Vai kaaun katajan alle,"
556144,1004084,0.27196413,55 Härkä sen ryyppäs.,"110 Toin mie sulhosen kotiin,"
1089471,662789,0.8399211,"Minä menin lepikkoon,","Minä lennin lepikkohon,"
566770,1374326,0.17817415,Possut mulle kylkiänsä. ,"Kuka kurjasta kyhännyt,"
238061,1348314,0.07271792,"väsy, väsy, västäräkki,","Juoksin v[irstan], j[uoksin] t[oisen],"
731134,655870,0.07543143,"Väsy, väsy, västäräkki,","Hambahin vesihavossa,"
868146,959862,0.18871284,Mustla koera korpi ruoka,Lapin maassa laukeessa.
1348295,982737,1.0000001,"Nuku, nuku nurmilintu,","Nuku, nuku, nurmilintu,"
1313776,714060,0.07543143,"Väsy, väsy, västäräkki,",85 Varsoi#22 valitsemassa.*
1058596,939201,0.35223496,"Kun nuaren sottaan viätiin,","Toisen puolen sulkiansa,"
379033,619297,0.3266793,"yhen vatsan vyötännällä,#17","Sanelen sananalainen,"
992613,662366,0.7369556,"Minä pullan kalamiehille,",Minä kakun kalamiehelle.
662604,1059627,0.7745965,"Minä oravan kaakkolinnulle,","Minä oravan koko'lle,"
960002,828610,0.18257418,Kylän noijat nokkimaan.,minä liikkiön_kokkolinnul.
1366678,1366647,0.8547875,"Väsy, väsy, västärakki,","Väsy, vähä västäräkki!"
1298653,488095,0.8170594,"10 Sauva miun tielle saatto,","sauva minnuu tiellen saattoo,"
1288030,982766,0.88531566,"väsy, väsy, västäräkki,","väsy, väsy, vastärakki,"
992761,1374781,0.6366549,"Minä astuin aidaksille,","Minä karkasin ailan päälle,"
593372,1374335,0.63259906,Joilla lentee lepsuttelin,"30 Mill' mie lennän leksuttelen,"
716454,959588,0.73112625,Minä kaku kalamiähel,"Minä kakkaraŋ_kalamiehille,"
98112,476634,0.5424508,"La mie laulella alotan,",Jokoma laululla lähemmä.
207847,646108,0.1923077,"Pieni lintu, liinaharja,","Moni salvattu satula,"
120023,661980,0.56148994,"Minä kaakun kalamiehille,","Mie karsin kankahaan,"
663096,181197,0.1825742,"Isäntäs' iltasilla,","Minä i̯üvät sii̯allen,"
1366771,1366818,0.82199484,"Väsytä, väsytä, västäräkki,","Väsy, väsy, västäräkki!"
97290,1295529,0.42307693,"Kun mie mänin Seppolaan,","Laulan mie hyvänki virren,"
959810,230086,0.2948839,"Kumman kuulutellakseni,","katavajuurek_kellase,"
1089419,1124680,0.8076924,"Pappi mulle liinapaijan,",Pappi mullen paita liinan.
1125756,828476,0.18609683,"Silmä#1 juoskoon simana,","kītoksen annon i̯umàlalle,"
662572,992951,0.71115893,Joilla lensin lepsuttelin,Joilla ma lentee luakuttelin
593531,1125496,0.705024,Lähti tappamaan minua.,"5 Käi miua tappamaan,"
97298,501124,0.5560359,"Ku uot tullut tuulest, miä tuuleen,","T[uo mulle] tulinen m[iekka],"
207901,160391,0.12527433,"Eläiss'#46 tämän emännän,","75 Hot jo ei kaikki miul itsel kannetut tultais,"
596085,1046330,0.42906395,"Raastivat vaan kodin rauhan,",Kerran kirjan kauppialle.
1125635,1125108,0.8709882,"Riihimiehet mulle jyviä annoit,","Riihimiehet jyviä mulle,"
374204,992445,0.5132649,Lehmät leivo pöyrän pääss.,"35 Leikkasiit lepän lehosta,"
1353759,593599,0.3143473,"Tappoi issäin, tappoi emmoin,",kävit mijuista tappamaa
959271,992841,0.7647748,"10 koirra mulle oravia haukku,","5 koira minul oravi haukkus,"
970803,968811,0.341565,Keron syrjät keltaset.,Pane kultalautaselle!
960021,661954,0.7826908,"Minä kakkaran kalamiehille,",10 Minä sen kakun kalamiehelle;
1114964,959159,0.6708204,5 riihi mies mul jyvä pivo,"Riihimies mulle jyviä,"
1298485,633738,0.21516575,"Tule tänne, uni ukko,","Lepän lehen levykäinen,"
646151,787409,0.19518,"10 Avarasta auringosta,",Ilman alla ammuttiin.
471974,1353769,0.5002164,"Sit mie vierin vitsikkoo,","Vierin maille vierahille,"
224769,959459,0.52923775,5 Kalamies mull kaloi anno,kalaze͔n mie kattiлah.
960155,1043815,0.75065196,"jyvämies jyviä antoi,","jyvämies mnul jyvi anno,"
1125566,1288248,0.28867513,"Jakka mie pyyhin pytsyhyini#1,",Mie laukoin kuuseen.
1288084,1299108,0.4086515,"Laki lahnan suomuksista,","Las' mie laulan lapsen virren,"
1299164,662415,0.72835696,Koira mulle orava#5 hauku.,"Koira miulle oravan hankki,"
992501,1058462,0.31819806,"Kankas kahreksi jakos,",15 Sielt takasiin tullaksein
1287991,559219,0.6571428,"La mie viel' vähäsen laulan,","Mie se laulan lapselleini,"
1298517,1298798,0.5516773,"mie kylet koiralleni,","Mie koakun kalamiehille,"
97919,887142,0.22452512,"Läikkiä, heimot, heinosen niitton,","En tieä pol[onen] poika,"
959385,958992,0.9831921,kalamies mull kaloi annoi,kalamies mul kaloi annoi
958665,1089478,0.6975186,"Riihimies mullen jyviä antoi,","Riihimies jyvii annoi,"
117975,1366583,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1059048,1124829,0.8524368,5 Aita koatu kahen puolen;,Aita kaatui kahden puolen.
816563,1288075,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
663003,357910,0.36187348,Menin hanta katsomaan;,"25 Minä annoin kakkaran myllymiehelle,"
1319096,1318992,0.08489527,"5 ränteää räpätäkkööt,",sivun sillä kattien silmät.
960103,1374901,0.73695564,"Koira minull oravan haukkus,",i̯a koė̯r minul kau̯nì orava hau̯kus
944546,655967,0.9999999,"Väsy, väsy, västäräkki,",Väsy väsy västäräkki.
1389241,117989,0.09231862,"Nut'šu, nut'šu, nurmilintu,","tien minä tiitin reijän,"
1374403,993153,0.47067872,"Kokko mulle siivet antoi,","Posso antoi minulle kylen,"
463468,1089613,0.6531972,Minä kalat riihimiehelle;,"Mie kalat vein riihpapille,"
210600,992472,0.7826238,"Riihimiäs minull jyviä anto,","[Riihimies minulle] jyviä,"
1059384,819505,0.31819806,"Tuli viimenen vihuri,",Kanervan juuret viheriäiset.
816449,1348160,0.5689946,"väsy pois, ku mie väsytän,","Väsy, västäräkki,"
1058834,1124364,0.755742,15 Lepikko leheksi muuttu.,"Lepikkö muuttui mereksi,"
828306,662943,0.18609685,Tie vei talohon.,"Ken katehen katsonohon,"
1124932,993015,0.81786066,Aita koatu kahen puolen,"5 aita kātu kahempuolen̬,"
959737,1366636,0.46193486,Pääskynen päänalasen. ,Minä pääsin airan päälle
822066,493743,0.59999996,"Kätyt pärnäin pärriis,","Mie pääsin päistärille,"
448628,819464,0.31108552,"Eli liina[!] aivinainen,",10 Saauill sanaisillain.
1125508,1059116,0.80119264,"Kalamies mulle kaloja anto,","15 Kalamiehet mulle kaloja,"
1287951,1288168,1.0000001,"5 Koivun oksalle kotisi,","koivu(n) oksalle kotisi,"
1059019,982783,0.0717496,"väsy väsy västäräkki,","Annoin rukkiita etteen,"
1114971,1058472,0.59642,Yli meren mennäkseni,"Yheksän meren ylitte,"
928313,992451,0.31672302,Minä kalat jyvämiähel.,"Kost'Jumalan minä kokoille,"
662572,1003884,0.72374696,joilla ma lehteä lekutin,Joilla ma lentee luakuttelin
1058779,959932,0.6047431,Mettä anno minule korjaŋ_köpin.,"Minä kyljet koiralle annon,"
592231,816463,0.75664455,Vaivu mualle vainiolle!,Vaivu maalle valkialle!
1058581,1313999,0.20515248,"Ei o virttä viikon tehty,",Tie minun kyllään vei.
662880,819564,0.18257417,Mikä merkki hanhossasi?,Kosso antoi puol' kylkensä[!]
1058633,985715,0.5039526,minä pullan koiran suuhun.,"Minä oravan kotkalinnulle annon,"
1348356,982893,1.0000001,"Nuku nuku nurmilintu,","Nuku, nuku, nurmilintu,"
1374439,1124215,0.6013378,"Minä kakun kalamiehille,","Kalamies minulle kaloi anto,"
617622,959774,0.21764287,siat sotki taikinaa,"pois mie laitan laieltain,"
98466,375004,0.71400565,"La' mie laulan lappahuuli,","Joko mie laulan laiha poika,"
418340,1226618,0.58423734,"Ne on vietynä Virohon,","Tämä virs on viimein tehty,"
98054,1090078,0.18531235,"Rahi rauoista rakettu,","Noita soatuja sanoja,"
804631,822119,0.34044147,"Kiven silmän kiehkunainen,",Ilon lyyven muilla mailla.
1116043,1058833,0.37300187,"10 Minä lensin lepikköön,","En minä Runon sukua,"
97475,617496,0.6933753,"15 kaikk lapset laulamaa,","Lauletah Lapinki lapset,"
1373256,1263173,0.40316206,"Oma maa se on omenan kukka,","Mie vein sen kaakun kalamiehelle,"
491079,560128,0.5045046,Väsyn väärältä tavalta.,"Väsy, väsy, väistäräkki!"
662562,1125175,0.7985959,"Mie kakon kalamiehile,","Minä kakkaran kalamiehille,"
1287976,1348306,0.09672388,"väsy, väsy, västäräkki,","Tie pellolle pesäsi,"
783999,593409,0.88388336,"Tappo issäin, tappo emmoin,","Tappo isoin#1, tappo emoni,"
655955,982655,1.0000001,"Nuku, nuku nurmilintu,","Nuku, nuku, nurmilintu,"
731727,417602,0.24535823,"Kukko kuusen latvaseen,","sukuheni suurta miestä."""
1089763,1348216,0.2274294,"nuku nurmen lehyville,",5 Aita kaatuu kahren pualen;
1058947,241836,0.24494897,"15 Kiven silmän suurukkainen,",Heinäsirkan hedeltävän.
123436,633846,0.25979438,"15 24. [kalamiehet miulle kalloi]ni,",Minne pakkasen manoan?
180569,1124105,0.8725025,"15 Tyttäret taputtamassa,","Tavotin tyttäret taputtamass',"
968703,1089430,0.7089175,Riihi mullej_jyviä;,"Riihimies mull jyvii anno,"
1319065,1319018,0.62469506,"mato valkian valutti,",Pahan vaivan valk'[iahan].
120746,655981,0.06855911,"Väsy, väsy, västäräkki,",Venäläinen verikoira
1366761,655346,0.8076924,"Tie pellollen pesäisi,","Tee pellolle pesäsi,"
1313761,1313831,0.8275863,"140 Se käy kohta kontrahille,",70 Saaha kohta kontr[ahille].
656060,816519,0.7201579,"nuku, ku minä nukuta',","Nuku, nuku, Nurmi-Tuomas,"
959530,1004248,0.19658928,Minä jyvät kosson suuhun.,"20 Lamppat tuvan käväsi,"
1195577,1195653,0.9284767,Seitsemän setäni lasta.,"5 Seittemän setäni lasta,"
1366482,1002833,0.09672388,"Väsy väsy västäräkki,","Tie pellolle pesäsi,"
1313965,827932,0.28074497,Korvalle pyhän apajille j.n.e.,Polosell' ei ole ko yks poika.
828136,1318946,0.77777773,"Silmät vertä vuotakuot,","5 Silmänsä vertä vuotakoon,"
160313,452530,0.37532598,"Ei ol't kaita mi'un emmoin,","15 Ei mieštä mitalla panna,"
959552,1041057,0.2417469,Kylä tuolta kaukaa näkyy.,"Sia taikina sotkusi,"
1004249,959936,0.19047618,10 Lint' mull' siippes anno.,Kosso mulle kylkijänsä.
959235,959142,0.9789451,yli mere mennäksen,yli mere mennäkseen
959274,959937,0.78067094,"Niit_tuli meri mennäksen',","yli meren mennäksen,"
1298653,633841,0.7118322,"10 15. [sauvan miun] on [tielle saattoi],","sauva minnuu tiellen saattoo,"
1058750,1087048,0.2795531,"Yksi valoo vaskia,",Minä sauvan vanhalle ämmälle;
1124644,992851,0.73484695,meinas minkin tappaa.,"5 Olipa minunkin tappaa,"
828126,1288255,0.08219949,"Väsy, väsy, västäräkki,",Näkimensä näppeävi.
1059650,1059621,0.37712362,"10 Minä kalat riihimiehelle,","20 Emännällä karhittiin,"
357913,157303,0.18650095,"Miksip' ei minua syötä,","Juoksin kolmatta vähäsen,"
1374479,445182,0.15762208,"Vetoi paksuksi pannoo,","Kalat annoin ruismiehelle,"
1240109,1004135,0.5636215,"[Minä paian] kokolle,","Mie kokosin koprahein,"
72522,596081,0.26832816,10 Kuta kukkajellakseen?,"130 Ensi taipaleen takoa."""
1374308,993071,0.5360202,"5 Kuusi kultasirkkuani,","Kuusi lensi kuudeks muruks,"
1086939,646126,0.8190284,"5 Yksi kutuo kultavöitä,","Yksi kutoi kultavyötä,"
671775,500983,0.7092994,"Kierosilmä sinnuu keksi,","Kierosilmän keksimistä,"
560529,716353,0.5012804,Kalamies minulle kalansa antoi.,"Millä lailla mie nyt laulan,"
160289,392920,0.53079104,Vaka mamman kainalossa.,"Kannan kalhun kankahalla,"
663153,992522,0.6788829,Lapsen yli meren mennäkses.,"Yheksän meren ylitse,"
655855,1366690,0.86452997,"Kalliolle kartanoises,","Kalliolle kartanosi,"
1366623,1288240,0.5533167,"10 Koivussa kovan katolla,",5 Koivun oksalle kotoses!
647807,861561,0.77777797,5 Yheksän meren ylite.,"Yhexen meren ylitse,"
655876,982830,0.9999999,"väsy väsy västäräkki,","Väsy, väsy, västäräkki,"
593748,1374893,0.6296296,"Minä kakun kalamiehell',","Tie vei miun kalamiehill',"
1058577,120039,0.5005173,"Tuli kasi kaup[ungista],","15 Kangas kahdeksi jakosi,"
98502,789385,0.610658,"Läkkä, lanko, laulamahan,","Laatu laulamah halusi,"
959055,1059621,0.6882471,"10 Minä kalat riihimiehelle,",minä se kalamiehel
1288134,655971,0.78258544,Koevu oksale kottiis!,5 koivun oksalle kotisi.
970729,482441,0.33136138,Vain otan emońi vanhan?,5 - Mikä sen kartanon keskellä on?
1366871,944670,0.9999999,Väsy väsy västäräkki.,"Väsy, väsy, västäräkki,"
180526,125594,0.45833325,"Mielen mittoallakseni,",Mipä nieklasen nenässä?
1089688,1058802,0.4866643,"Minä aidalle pakosin,","Minä pääsin päistärihin,"
714116,1288267,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1059147,120243,0.6047432,Mi on kirvehen kasalla?,"minä kakon kalamiehelle,"
1124896,960074,0.093250476,20 puujuurep_punase ja,"minä hüppäsin̬ aijam_pǟlle,"
662705,445156,0.32225165,Kun miä nousin laulamaan,"Lehto mulle(n) sauv̄an anto',"
509697,98427,0.66513306,"5 Kun ei laula lautsalliset,","Laulama emäni lahset,"
1363627,959562,0.4321208,"piika tuhniva tunkiol,",Mikäs tualta kaukaa näkyy?
887063,1118983,0.06855911,"Väsy, väsy, västäräkki!",Pilkkoo pil⌈a⌉steheksi.
1124861,1124365,0.8032192,"Minä kankaalle kapasin,",Minä aialle kapasin:
265469,448632,0.33920026,Pääsköilinnun päälaelt.,"5 Millä miä mään Seppälää,"
15810,734146,0.63692975,"""Mid' olet mielillä pahoilla,","Alla päin, p[ahoilla] m[ielin],"
1089896,1353728,0.27529886,"5 Mie aijalle pakkoo,",Minä kylen koirallen;
491059,1313716,0.078446455,"25 Tuoho huonoo houvii,","Nuku nurmelle hyvälle,"
1292602,1041116,0.3032392,"Kun#5 ennen sodan aikana,","10 Anna sotka siipiäsi,"
960039,959618,0.70710677,"ja takaisin tullakseni,","takaperin tul̄aksen,"
1125632,887166,0.34238115,"30 Päivän hakkuau, toisen hakkuau;","Joll' oli jäinen hattu hartioilla,"
392951,234033,0.15430336,"Joka aita arpojia,",En lauhu laittaessa.
822508,822195,0.83743584,5 Päistäret sytty tullee;,päistäret tulehen sytty.
671956,1374853,0.13245323,"Minä jyvät possu(u) suuhu(n),","Kiero silmä käksinö,"
1243189,383013,0.18609683,5 Unissansa ukkolahan.,Tulkoa virrein tupaane
1059056,1374876,0.39223227,"Metsä minulle kepin antoi,","Minä mustat kengät papille,"
959291,1089668,0.7201932,"Kalamies mulle kaloja,",5 kalamies mul kaloi annoi
960092,1058994,0.82478607,"Yli nieren mennäkseni,",15 Ylimere mennäkseni
1374735,985848,0.6324556,"Minä lihan kotkalle,","Rihmat annoin kotkalle,"
714086,1366752,0.78301543,"Väsytän, väsytän västäräkkii. ","Väsy, väsy, västäräkki,"
1059452,593830,0.77831185,"Mie koakun kalamiehel,","15 Minä kakon kalamiehelle,"
663229,1374287,0.7071068,"Muori anto kakun,",Muori mulle kakkaran anto.
733057,593782,0.17391305,"5 Kuus kuomaan tytärtä,","pahimmaksi tietäjäksi."""
828977,1017617,0.4321208,"Pohjan pitkään perään,","Syömään kylän kiroja,"
1374772,1374787,0.4082483,"Lehto mulle lehmussauvan,","Koira mulle oravan haukkui,"
593596,1124333,0.77831185,Koirapa mulle oravan haukku.,Koira haukkuu miul oravan.
982886,1366664,0.82992756,"Nuku, nuku, nurmilintu. ",Nukun_nukun_nurmilintu
1041133,671961,0.3034885,"Ken pahan ajatelle,",Keto kylän keskellä.
662685,1059621,0.51168174,"10 Minä kalat riihimiehelle,","Minä kylet koiralle,"
1318823,568872,0.5618006,"Sill on silmäin kipiät,","kiero silmin keksinyöö,"
98203,1124699,0.22978626,Minä pääsin päistärihin;,"25 Suuni ruohon, peäni heinän,"
1366744,656035,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
593609,593634,0.73854905,Mie vaa vierin vitsikkoo.,"Mie iskin vitsikkoo,"
1059567,1059616,0.94356406,"5 Päistäristä ruumeniin,","5 Päistäristä ruumenihin,"
1089790,992815,0.80064064,"Ämmät mulle kakun leipo,","Emäntä mulle kakun leipoi,"
561901,384476,0.19611613,"Jos nuo saakelit [sanoot],","Viikon olleet jo vilussa,"
992942,1089648,0.71710867,Emäntä mulle kaakun leipoo.,Eukko minulle kaakun leipo.
828228,122910,0.7144343,"Kieroin silmin keksisit,",Silmät kieron keksinon!
787680,789398,1.0000002,"Tammell' on tasaset oksat,","Tammell' on tasaset oksat,"
1125528,593517,0.4021999,"Vallan uuteen tuppaan,","5 Minä pääsin kuivaan kuuseen,"
125592,1040862,0.68353665,"Joka kuukausi karittan kantaa.""",Niin kun kahta kante[letta].
1089952,731682,0.34188172,"kobrin ilmass' kovass',","Akan leipomassa,"
1348329,1119048,0.57154757,"Aholle asunsijasi,",Sillan alle siko pajasi!
661902,716410,0.35714293,"Vastan lehen#2 paksuukainen,",Koira mullen oravan hauku.
816564,1288255,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki!#1"
488337,959429,0.61584026,Minä kakun kalamiehell,"Kalamies miul kalloi,"
1059442,716506,0.40089187,"Minä kakkaran riihmiehille,","5 Minä ailalle pakoon,"
1125534,819463,0.23450883,Ota paita palttinainen,Minä sain siltä leivän.
662963,1319378,0.09829464,Näkemänsä näppäjääpi.,Vielä puoli kymmenettäkin;
1089475,959403,0.9819802,Minä kakun kalamiehell,10 Minä kakun kalamiehelle;
593715,593445,0.78954214,"Minä vierin vitsikkohon,","Mie voa vierin vitsikkoo,"
828981,1318829,0.7080882,"Ken kateen katsonee,","Ken katein kahtonoo,"
1059268,1087759,0.09863939,"Väsy väsy, västäräkki,","20 Padalla siellä veistettiin,"
656087,1288136,0.9999999,"väsy, väsy, västäräkki,","Väsy, väsy, västäräkki,"
401141,1317557,0.64111876,Karpan kartanon takanna.,10 La sanon sanan takasin!
1124725,1383375,0.52466065,uutta virttää vjerrättelen?,Sittä lenteä lekutteli
712579,1125342,0.4089304,10 Minä lypsää lyrkyttelin,Pieni lintu liinaharja
1299243,1124755,0.19088541,"Lapsen lauluja lateli,",10 yheksän kaheksan meren ylitte:
1374499,993002,0.63564175,"Tapasin emännän leipomasta,","5 Näin minä ämmän leipomassa,"
1043816,1226648,0.22452512,5 vainon vaivoilla sijoilla.,jyvät minä kotkalle annoin;
1058374,1221895,0.3440312,Ketä siellä aidassa?,"Silkillä sirottamaan,"
593299,716544,0.8824419,"Tappo isän, tappo äitin,","Tappo isäin, tap[po emäin],"
731681,731868,0.9449114,"suin lumess' on, päin vitissä,","75 suin lumess', päin vitiss',"
822241,1088088,0.06855911,"Väsy väsy, västäräkki.","10 Keppi vei minut tielle,"
1319194,120087,0.24019222,15 Sika miule sukahaisii;,Moahase paha pakene
72528,1299026,0.22019275,"Emäntäine, armahaine,","Lapseni alinomaanji,"
661896,992971,0.61290336,10 Mie sen annon kalamiehelle.,Kalamies mullen kaloja annto.
1086931,959958,0.7463904,"Menim minä kerram_Mustilahan,",Minä menin Murrilahan
1089271,601096,0.1928792,"Läksi lintu lentämään,","5 Aita kaatuu kahden puolen,"
960148,207838,0.097014256,"Heimone heläjämäh,","musti villoi vahettama,"
1125103,1125570,0.8720816,Tie vei minut talohon.,Tie minut taloon vei.
789412,1412058,0.65315616,"La miä laulan, la alotan,","Rubiamma, langot, laulamah,"
828226,672027,0.835914,Pahan vallan valkeeseen!,Pahan vallan valkian!
1003872,593424,0.8888888,"Mie koakun kalamiehill',","minä koakun kalamiehille,"
556405,492927,0.5421375,Oikein ihan itsestääni.,135 Tiiän itse ihva tarkoin:
716478,1389274,0.31118792,Pillu koreana kunniasa,Kaheksaŋ_kaupunni piälite.
1366759,1366833,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1288020,1288256,0.7171087,"Teeppä pellollen pesäs,","tie pellolle pesäsi,"
