id1,id2,class
593735,1366613,d
179732,1288290,d
958785,1391854,d
1125513,993060,s
1299207,1125091,s
982871,1366504,s
1366534,982640,d
661836,655907,d
959381,944546,d
1004176,1288177,d
390158,1125178,d
1287794,815651,s
1124812,1090068,d
1114921,133866,d
519466,1141516,d
958746,507017,d
1058968,1243511,d
1313971,1288119,d
1059619,1089613,d
958784,592810,d
958918,656036,d
72514,1119002,d
1163971,1288117,d
418353,633885,d
716373,1046579,d
1374819,1058666,d
959358,1058491,d
655947,1366612,s
1017582,558796,d
509745,477996,d
662289,406810,d
97696,97598,s
1288151,1260710,d
959061,236734,d
1115998,1125759,d
1125186,982866,d
293117,448838,d
1366391,656071,s
958664,492940,d
560484,1366624,d
492953,1088041,d
959204,958927,s
1348155,446079,d
593424,1298623,d
476226,958911,d
72513,1040859,d
663038,982706,d
179730,982664,s
1366761,1288118,s
1125585,716343,s
179723,97563,d
1357881,714010,d
1125118,1124215,d
959433,663150,d
1040734,821906,d
992655,1059636,s
1298798,982795,d
1089474,1058542,d
959114,958647,s
592110,982609,s
1090022,1125028,d
1287868,655903,s
120733,1086913,d
1391866,804605,d
1288000,982783,s
982623,1087814,s
1108400,1348211,d
671803,379040,d
1004133,716481,d
861563,982656,d
593770,593636,d
1124976,1124905,d
822192,120676,s
1374896,1287768,d
716416,1288144,d
1366645,982712,d
1086933,656002,d
1003971,959987,d
819397,793275,d
492927,490601,d
1058505,959028,s
1374276,1059156,s
959113,1003961,s
959863,380224,d
993124,1058442,d
1089518,822343,d
17838,1319108,d
357908,663322,d
1374311,1124312,d
1125505,488780,d
993191,663148,d
1299217,471928,d
1366677,950152,d
1238342,1058348,d
1366533,1288254,s
928303,1089340,d
712536,417552,d
1287800,1287916,d
960046,1124506,d
1348142,663125,d
1125437,488047,d
968708,593357,d
663009,1124619,d
97722,1263179,d
1298432,658840,d
1003901,1059583,s
655344,822409,d
828212,157598,d
1298662,716413,d
1058576,968742,d
959928,992726,s
1125170,1125374,d
646322,1287800,d
828026,1125250,d
488048,557290,d
1041107,1226941,d
959869,1319173,d
663099,139650,d
828280,179750,d
959660,959609,d
1065677,939093,d
992516,1298453,d
662474,593810,d
1374829,1374277,d
1319289,1059277,d
1089553,1087814,d
1089411,1059382,d
1287815,1107880,s
1412676,1298462,d
958688,560515,d
1059540,716404,d
662604,1090054,d
1319275,181218,d
1238572,374171,d
1002811,1348286,d
928309,1089549,d
958832,1288012,d
827878,480131,d
1374408,968822,d
1348254,1002837,d
828701,98121,d
241835,265508,d
618295,221794,d
519451,17866,d
816517,1348149,d
1374400,1374477,d
822063,662324,not annotated
602465,476228,d
828695,1141457,s
1058389,500912,d
1124379,1089437,d
716355,993027,d
1309943,1366665,d
662472,120112,d
968722,1089569,d
593718,1004175,s
1287908,959679,d
827895,482446,d
822431,362406,d
993193,593518,d
97478,227200,d
960152,481322,d
958660,958812,s
1125364,1046539,d
593409,1059347,d
559383,1398156,d
602672,828195,s
944546,1121283,d
1298471,446095,d
482421,471916,d
1288003,384468,d
1089377,1001454,d
733084,731864,s
556075,1287935,d
982671,1366785,s
1288049,350171,d
1374556,1004028,d
120718,822525,s
1059031,1059292,d
1118673,714127,d
157621,816501,d
662869,1195628,s
1374697,959840,d
822045,1124412,d
406814,1298660,s
1366593,1119034,s
1288198,1088049,s
959818,787691,d
1043816,656038,d
1040906,993208,d
1226956,655926,d
1366490,1348303,d
1108392,1003920,d
657799,944686,d
1287887,656018,s
1366637,1002821,s
939272,1040982,d
1116066,447777,d
1116303,157297,d
1125616,1298995,d
1319175,1088088,d
1298472,663250,s
1043822,120268,d
1238332,1058478,d
1059049,1059137,s
180549,788762,d
1003925,1366573,d
1004126,1374413,d
993051,662819,d
1089536,1114946,s
1059136,733065,d
1058440,662848,s
238027,357888,s
816450,982829,d
1124211,374189,d
1366619,592111,d
1314017,1058529,d
828656,602455,d
992649,789380,d
1059211,959975,d
1124341,662958,d
418420,1213902,d
446108,1313956,d
714025,1288181,d
698908,1118831,d
410982,982744,d
663101,1088077,d
388120,816486,d
1366638,1087780,d
816456,657797,d
285076,374312,d
97332,1004071,d
617508,1298861,d
1366481,1046545,s
1046313,1119044,d
1089831,1059612,s
1353826,1089339,d
1004220,714051,d
1366700,1366572,s
1041091,1373257,d
992815,1226947,d
418373,980922,d
1298795,633807,d
617616,1363604,d
958821,958976,s
1298595,992563,d
1059250,662585,d
1058580,662446,d
822066,139619,d
661861,1124998,d
285067,384497,d
1089879,1124825,s
1287959,816523,s
21479,1366760,d
1243862,1059443,d
662800,662017,d
828467,387662,d
1043799,960091,d
1108380,97439,d
1108416,491068,d
97850,789747,d
1374213,662673,d
1213903,982618,d
959453,712585,d
21525,311443,d
1116302,1374423,d
992655,1319415,d
1089330,1195300,d
992474,662550,d
1059402,1374468,s
1125060,1058935,d
1366647,1288117,s
982887,982873,d
1003911,662889,d
1041202,374174,d
566822,1087790,d
1124146,822468,s
1298800,662686,d
1366624,1366849,s
959429,1298692,s
592234,1348317,s
1124465,1287980,d
959499,663139,d
993112,1141586,d
663106,661878,s
663320,1374620,d
1124088,406946,d
784007,662691,d
1125467,1089313,d
663174,593476,d
1298978,97348,d
1366561,1287876,d
1298628,960104,d
330037,1288159,d
476795,1287803,d
1366380,1366715,d
224740,383058,d
1318917,500872,s
593461,122859,d
160184,121255,d
452152,939129,d
1366424,1374672,d
1366602,655943,d
1040940,123389,d
1089458,982722,d
1288231,1288111,s
733057,1319067,d
1299153,661832,d
1004017,139676,d
663135,1059474,d
445179,379402,d
1089295,714066,d
1118631,1059476,d
1043798,519413,d
384469,939267,d
1348179,1366837,d
1002893,816566,s
819480,489242,d
1384044,1287869,d
993146,417710,d
1366761,1118977,d
1089726,992496,d
982708,982726,d
982894,816515,d
662876,488101,d
959574,1374902,d
982876,982752,s
661821,1108289,s
982693,1366538,d
1040769,1040998,d
662292,17951,d
1059584,205225,d
662397,1298985,s
662590,663109,s
97969,661947,d
662838,1124493,s
1125470,663309,d
1287984,1046583,s
423289,789604,d
179780,556392,d
380231,672002,d
1124053,1374370,d
1087072,663273,d
828678,698813,d
1058455,560651,d
822384,662746,s
1319288,827968,d
655875,655859,s
1319018,828226,d
1003977,1058661,d
1366727,662638,d
1287826,1318845,d
558831,1326343,d
593527,509797,d
959534,179771,d
1089844,1125060,d
1124996,1059020,d
264063,793210,d
1288553,1107868,s
993102,827984,d
816423,1348326,s
980921,928315,d
662822,481319,d
1124761,1124857,d
1288201,655849,s
655905,1288013,s
1089516,1125705,d
329948,1374637,d
716472,1124998,d
959683,219479,d
1058693,1299229,d
482448,488049,s
992407,1059626,s
1374322,1298912,d
828669,1059563,d
1326328,982882,d
265523,157333,d
1319113,662182,d
1202946,205182,d
1298479,593356,s
1299237,958904,s
500911,731900,d
1107781,1353786,d
716497,980121,d
1357876,1412694,d
1040886,1141578,d
1298780,1298928,d
868120,1125701,d
993024,1124672,d
1398159,560497,d
1374505,1374679,s
1366797,982654,s
828328,1089465,d
602151,1319027,d
1287898,1366549,s
633852,98039,d
500950,1004000,d
816715,1288199,d
714124,1292604,d
1313919,1238583,d
169940,822139,d
1124273,1195651,d
822488,1125219,d
789412,887137,d
1089926,401134,d
500889,1087769,d
868171,1114936,d
662444,661882,d
1319016,330015,d
1298645,663202,d
982828,663307,d
828658,1089504,d
1326385,992441,d
1124420,1124700,s
1125068,1318939,d
661858,1221917,d
960018,828807,d
1125545,1089813,d
982761,1348272,s
1059460,959549,s
97673,1059308,d
1102115,332520,d
1374835,816435,d
120142,1124908,d
982693,662491,d
1058581,827873,d
992736,662456,s
734100,822183,d
1124558,658854,d
476888,661837,d
1089430,1089521,d
663318,959933,d
1003933,1004031,s
712564,1124621,d
1059444,1058391,d
1288150,982857,d
593455,593326,s
1001492,1041062,d
593676,1058586,d
1124172,406803,d
982649,1366593,s
663024,661992,s
160259,556290,d
1374475,393074,d
1366486,655952,s
97214,992800,d
822280,662700,s
1299002,783990,d
120062,1088050,d
733151,492941,d
1298987,417703,d
120099,649575,d
943926,992957,s
396656,828560,d
480156,1377853,d
207840,633833,d
663282,1124147,d
939293,959937,d
662056,662218,d
816471,1348301,s
647081,1017596,d
926134,97296,d
180596,1125551,d
506994,133829,d
663223,1089787,d
993134,1089688,d
982819,982680,s
72426,992989,d
827897,1288111,d
992779,1017583,d
180547,1089360,s
982673,179732,d
1058981,1004214,d
1108270,1125670,d
944715,1366778,d
1353762,1059377,d
822355,1299226,d
1124314,992965,d
224753,1089720,d
207871,662035,d
1124216,1124226,d
646185,787676,d
1326385,72570,d
1002847,714118,s
393014,982742,d
1287886,655859,d
1298940,1059534,d
1088087,816473,d
1298631,1108485,d
476253,1002851,d
17951,97825,d
1041159,1087770,d
647837,822403,s
1058624,928293,d
1202977,663318,s
1314042,789762,d
265684,1374215,d
671776,1348306,d
827927,655995,d
939197,663078,d
828992,500818,d
982904,1287815,s
180626,1298518,d
1348226,1124271,d
482035,788826,d
160381,671964,d
1003918,1089418,d
634536,868094,d
379031,1107845,d
1002810,1125093,d
662080,1108445,d
97980,17807,s
789172,1125273,d
1242385,157316,d
72544,1046587,d
661813,1004111,d
816421,982906,s
714090,992982,d
1298781,1124957,s
401052,488047,d
1374454,97938,d
1124213,1087764,d
1298888,662070,d
1118823,789638,d
1288243,1287770,d
716413,21568,d
374240,1319133,d
97286,663323,d
821910,568895,d
1195583,1366500,d
993055,662277,d
714100,1002882,s
1287934,656035,s
1125542,1125744,s
982695,1319289,d
982670,970741,d
661945,311446,d
959057,1089723,d
1059499,662657,s
828499,1141584,d
663234,958763,d
804585,329965,d
1089472,1124062,s
939290,1087780,d
453764,821859,d
293540,181216,d
1003971,1114945,d
1058661,1125285,d
731909,1221943,d
959271,1298799,s
560118,169953,d
1287796,819400,d
97495,1391878,d
1119056,982918,s
1374837,1089494,d
1058886,492931,d
1124593,593812,d
1090006,1004182,d
661799,1326329,d
1059452,662169,d
1299108,1046304,d
1288216,324617,d
1363655,970637,d
388105,861602,d
1298650,1040855,d
958800,714110,d
822141,1004138,d
662997,1299235,s
1366592,816437,d
1366629,655853,d
816434,1119021,s
655920,1087814,s
1319321,1059061,d
731722,160253,d
633848,992662,d
1299030,1299098,d
1368209,633758,d
98193,1003942,d
1058890,716416,d
1004191,698814,d
828487,822047,d
265259,959559,d
1090036,662755,d
392931,1348280,d
733091,822070,d
1088050,1288268,s
1116277,1059595,d
982642,1366804,s
394627,559212,d
417709,1058499,d
1389249,1366684,d
982693,1004101,d
1040743,1041076,s
958900,1059281,d
992903,1366646,d
982719,1002835,s
179772,982726,d
662020,822229,s
97335,1221913,d
939142,1287804,d
393011,392982,d
1298524,992841,s
1046629,1348295,s
1108284,1374845,d
732082,171473,d
1089832,1298674,d
1041213,1087015,s
1118575,1366384,s
731670,1058979,d
821881,1089823,d
788833,1058394,d
959432,1124981,s
1366619,655888,s
731124,663320,d
17820,399057,d
1124825,1124640,s
993144,959490,s
1059231,992542,d
1003941,822342,d
789503,634552,d
1118485,944713,s
1366751,815639,d
179778,1348226,d
1298487,1089291,s
1221888,1087755,d
662950,1125574,d
959301,959953,d
959294,1124439,s
1089738,230092,d
793230,488329,d
1089959,958669,d
822487,1287936,d
1124365,592809,d
1108274,1313905,d
646358,1087814,d
602545,827864,s
959701,821890,d
1366441,1348150,d
1288189,714092,s
1087068,1004082,d
1087787,1366460,s
406817,1374744,d
1298553,1298622,s
1124445,1288553,d
982746,1287985,s
655873,384845,s
374191,822139,d
1125721,1124845,d
1089724,1108452,d
1298524,661961,s
1298665,1319066,d
646303,392889,d
330030,819562,d
593477,1124595,s
1002894,714048,s
1287883,1366734,d
982786,816513,s
72448,816485,d
556276,602446,d
1040935,388132,d
938961,139649,d
1125239,928036,d
1002899,1288195,s
374236,959326,d
1124623,1059634,d
1319003,423427,d
1089690,1087003,s
1299142,655962,d
120146,224672,d
413934,949702,d
123406,992560,d
497189,1299188,d
1288032,602636,d
1059290,992664,d
993207,993030,d
1125541,1125430,s
1108430,662501,d
1374322,120121,d
1202976,662010,s
1353734,1298878,s
1299218,453773,s
591354,1260709,s
556447,1374406,d
661943,1299141,d
1374305,1089535,d
662892,1046579,d
1089805,1125698,d
422227,662492,d
1125187,470878,d
331283,1385279,d
1090019,1124150,d
958629,958860,d
655916,1348137,d
1116166,600999,d
712475,646121,d
241822,1003856,s
1366698,959073,d
656072,1287930,s
1299257,662560,d
97751,958915,d
822118,789557,d
716510,1366649,d
789554,993066,d
822080,593624,d
205190,653024,d
1125396,1040774,d
959479,959235,s
992638,224712,d
160274,1374645,d
1059308,264066,d
804611,1002870,d
1353801,593297,d
593430,488333,d
1089449,350154,d
15779,447789,d
1366483,1288178,d
822475,1366660,d
663151,1058428,d
958628,1366804,d
714050,982693,s
992809,828481,d
1124222,97960,d
593498,1221853,d
671808,462123,d
788861,507026,d
488038,1213900,d
1002880,1119054,s
480173,822189,d
1089591,828894,d
1089378,992658,d
98020,1314060,d
1288226,1353779,d
714043,982919,s
789385,789583,s
1366818,1366871,s
662128,1374801,d
1116007,1125248,d
1299040,663302,d
1318897,959862,d
662834,1195572,d
1059625,1195639,d
15738,452525,d
789617,958820,d
1089649,1124551,d
656056,1366416,s
139618,171496,d
1040794,210576,d
992986,982820,d
662538,959289,d
1089292,980928,d
396661,734091,d
617484,959795,d
662597,1159118,d
982928,656063,s
1374438,959225,d
559692,1058881,d
982702,1366722,s
1287929,655956,d
993087,1125175,d
1087052,655939,d
959252,992474,d
1288219,868090,d
1366535,1002882,s
661928,1058497,d
293612,822051,d
819554,1089905,d
992572,993148,d
787758,1389291,d
662602,593441,d
1366640,662568,d
1119028,982706,s
828628,789583,d
1004241,1124441,d
1366487,816567,s
1059506,1374598,s
383030,1089283,d
959635,661831,d
816522,982876,s
819390,822023,s
1366756,944721,s
1124283,1086925,s
1287958,1366870,s
822351,1040752,d
1125123,1124761,s
1004119,97863,d
1299211,828456,d
938997,1319132,d
1374755,822478,d
993010,716349,d
959474,1288199,d
224727,1288277,d
1287944,1366834,d
656023,1107874,s
712506,712572,s
1086944,1124336,d
1299226,1125063,d
714022,982766,s
819548,822433,d
1046537,816519,d
1348260,98475,d
1363555,1124412,d
560497,636584,d
493751,1125125,d
1118482,1348151,d
928301,1125413,d
662129,655898,d
656017,816444,s
120071,656084,d
1001495,558838,d
1108428,1353830,d
992900,993195,d
944693,1366571,d
1298806,816527,d
959230,488111,d
1125659,1125734,d
1299093,1299157,d
1125279,488095,d
662948,663144,d
97702,210257,d
1059621,959541,s
714125,731220,d
481316,789474,d
1058826,169916,d
992957,523655,d
1389234,731093,d
959950,959432,d
120758,383031,d
993093,1313740,d
1124727,1288229,d
559759,960018,d
992865,413922,d
1003867,406809,d
1196657,376098,d
928259,633805,s
1059139,939155,d
822455,1125268,s
382593,1302681,d
479853,566849,d
1003908,816553,d
982729,1108492,d
1141702,1366834,d
97319,98098,d
179762,1366725,s
418321,662000,d
1003956,1366547,d
828132,556105,d
1199122,1288146,d
1108473,662541,d
117976,714139,d
383028,139683,d
1058688,224775,d
1299232,480170,d
968798,1059067,d
662173,959082,d
662868,1202941,d
1124287,662907,d
950156,827986,d
1046605,982634,s
497132,982716,d
1298798,662757,s
1287974,982754,s
822127,647828,d
1059089,1058661,d
140411,97347,d
992894,960018,d
656088,1119017,s
789532,392949,d
861617,1374448,d
1108402,646364,d
1116113,1389234,d
1125142,593794,d
1195633,1125304,d
822395,1124510,d
559465,1299168,d
1001505,1363589,d
1058781,1288144,d
1299093,1125109,d
1089699,662541,d
1108341,497702,d
992940,1299110,d
17856,1302680,d
1199119,932728,d
1090046,1058997,d
662243,1089866,d
1041087,500902,d
224786,566779,d
1319063,568869,d
662549,1298448,s
384839,1288189,s
992549,959448,s
1003868,1366756,d
982911,1348357,s
939269,982695,d
633798,413953,d
1004103,1090037,d
959204,1089720,s
672061,476253,d
662877,1124328,d
1374535,661969,d
959576,662135,d
732158,731680,d
618319,1389234,d
476784,982917,d
1288185,1287841,d
1089921,1124218,s
959356,959179,s
959139,1287765,d
788383,1319039,d
1125063,822264,d
568880,401134,s
822064,593709,s
1195635,1348217,d
663230,1124435,s
617603,480193,d
1124515,662415,s
1319149,731249,d
418402,1004144,s
593693,117990,d
210598,982650,d
939065,1313720,d
939287,557434,d
1124551,992791,d
663308,1004215,d
1114960,992539,d
731884,560117,d
663210,1124701,d
671967,1298940,d
1059377,1040972,d
1125549,1089717,d
1319232,828889,s
1089359,1117079,d
1298581,1125001,s
559276,1087822,d
500949,959900,d
816487,559380,d
264243,939280,d
384859,238015,d
1374674,662668,d
1318968,224674,d
401073,21559,d
345007,992464,d
1309956,406971,d
1116002,291146,d
1287946,1348220,d
1059240,324602,d
1108574,662102,d
822049,716484,s
960061,1368209,d
1374321,1366647,d
1003909,593419,d
519373,816488,d
445167,662357,d
1089938,1319223,d
789586,593502,d
993001,1058980,d
1199111,633860,d
1141327,960051,d
655877,1002882,s
559323,97651,d
662048,1059149,d
828438,1088088,d
122905,970814,d
883402,662140,d
376049,1041006,d
1288170,1046554,s
646341,1118483,d
1124611,828016,d
1348134,1348210,d
471933,1116285,d
828484,383031,d
1003966,1059624,d
788791,207828,d
1118575,1348214,d
453759,1370850,d
72533,960026,d
1125056,1059089,d
716352,1125338,d
120769,1125055,d
1125147,662034,d
661979,662117,d
1040918,939247,s
1058863,1124153,d
1118948,1366671,s
1058901,968804,d
663323,634246,d
180538,939265,d
1287782,1046554,d
